ID,MONTHS_BALANCE,STATUS
5114349,-26,0
5001772,-2,0
5089903,-30,0
5056160,-19,X
5045427,-30,0
5061845,-46,C
5121147,-12,X
5120811,-5,C
5135492,-30,C
5059846,-15,X
5088965,-53,0
5116968,-12,C
5065556,-5,X
5011211,-21,C
5120723,-10,C
5052910,-11,0
5121299,-3,X
5148915,-12,0
5126315,-7,C
5091899,-20,0
5004870,-30,X
5126520,-10,C
5046385,-15,0
5069072,-4,C
5005579,-21,C
5149090,-24,C
5023980,-7,C
5038842,-33,C
5099809,-23,C
5023027,-48,0
5113759,-31,1
5086006,-49,0
5118057,-8,0
5003329,-13,C
5053911,-41,0
5105828,-4,C
5016648,-51,0
5009718,-21,0
5132841,-14,C
5096662,-24,X
5117905,-36,0
5149447,-37,0
5002467,-31,X
5028562,-24,0
5068850,-15,C
5067630,-1,C
5149271,-43,0
5022284,-2,X
5029687,-2,0
5118508,-2,X
5114525,-42,X
5005007,-38,0
5149593,-39,0
5117326,-40,0
5069085,0,C
5036620,-22,C
5121898,-30,0
5096133,-30,C
5066467,-16,0
5056049,-26,C
5089410,-15,C
5115613,-31,C
5078943,-26,0
5012228,-22,0
5003305,-5,0
5017340,0,C
5146447,-10,0
5095996,-15,C
5067797,-10,X
5132632,-32,0
5053734,-29,C
5122172,-24,0
5061699,-16,C
5061074,-14,0
5120332,-6,C
5018264,-22,0
5016244,-19,C
5117261,-7,C
5118372,-37,0
5053458,-47,X
5105669,-33,0
5143563,-28,0
5096263,-28,0
5139652,-9,X
5149142,-37,X
5091139,-26,C
5003846,-8,0
5118260,-37,0
5054571,-17,X
5096914,-17,C
5116353,-8,C
5053664,-39,0
5066883,-13,X
5012353,-49,0
5045911,-44,0
5023421,-11,C
5091826,-46,X
5068662,-39,0
5090109,-9,C
5079217,-7,C
5125850,-55,X
5005496,-11,0
5137280,-17,C
5050840,-36,0
5001820,-2,C
5004335,-47,X
5010020,-55,0
5048427,-1,0
5100132,-34,0
5096697,-38,0
5044872,-36,0
5024725,-7,0
5118305,-11,C
5025135,-11,C
5024011,-1,0
5017837,-6,C
5021688,-18,C
5016418,-22,0
5137512,-10,0
5060021,-15,C
5060040,-12,C
5009633,-12,X
5054499,-9,C
5012139,-26,C
5060032,-34,C
5058483,-4,X
5089533,-25,0
5092185,-15,C
5048231,-39,C
5009961,-1,X
5033782,-30,X
5135395,-29,C
5115945,-19,0
5120992,-37,C
5046135,-16,C
5003628,-51,X
5054462,-16,C
5033497,-38,0
5008952,-50,X
5028457,-33,C
5096185,-4,C
5011575,-43,C
5146270,-21,C
5003049,-22,X
5121368,-16,X
5041790,-12,0
5067284,-31,X
5016288,-38,X
5113132,-1,0
5088484,-16,X
5126108,-41,0
5066521,-4,C
5012426,-13,C
5078787,-14,C
5011438,-56,0
5061652,-15,C
5053783,-36,X
5132324,-36,C
5118497,-6,0
5150006,0,C
5066506,-1,0
5125847,-14,C
5112768,-18,0
5028884,-2,0
5113130,-27,C
5089069,-26,0
5092456,-22,0
5066603,-9,C
5041947,-15,C
5096579,-58,X
5005279,-13,0
5096137,-18,0
5074669,-1,0
5105717,-5,X
5069385,-12,C
5029607,-40,C
5061142,-42,0
5067602,-14,C
5126125,-3,0
5004915,-28,X
5023163,-45,X
5137428,-4,C
5069085,-41,0
5100430,-10,5
5118543,-6,C
5079270,-1,C
5069186,-11,0
5113164,-42,X
5113395,-4,C
5061548,0,0
5026720,-15,0
5002455,-9,X
5079263,-24,0
5143635,-35,0
5120161,-10,C
5062281,-5,0
5060790,-35,0
5021857,-44,C
5116835,-21,C
5023838,-4,C
5017658,-8,C
5058461,-34,C
5021634,-9,0
5148720,-49,0
5060753,-28,X
5096697,-40,X
5012210,-14,X
5038647,-38,C
5010079,-3,0
5089104,-42,C
5090599,-22,C
5033874,-11,C
5022958,-16,C
5010770,-30,0
5091006,-40,0
5037199,-13,C
5094931,-5,C
5004925,-4,0
5092014,-28,C
5028281,-33,0
5097054,0,X
5137214,-4,X
5010360,-31,0
5061625,-9,1
5011300,-1,C
5087827,-14,0
5062491,-8,0
5088298,-4,0
5033879,-4,X
5114440,-42,0
5149983,-32,0
5149707,-1,C
5053573,-18,0
5136018,-14,C
5120952,-4,0
5148782,-24,0
5114050,-4,C
5052596,-15,0
5078727,-22,0
5046062,-23,X
5120435,-2,C
5051251,-29,0
5062403,-8,C
5054006,-12,0
5112652,-20,C
5099889,-25,X
5091608,-29,0
5062380,-5,0
5009906,-6,C
5078439,-18,C
5092226,-26,C
5004848,-17,C
5003103,-3,0
5041699,-4,0
5035685,-6,0
5003247,-9,C
5115573,-33,0
5052690,-21,0
5024765,-9,X
5066535,-12,C
5105159,-18,C
5011744,-16,X
5126726,-33,X
5033769,-11,C
5016979,-26,0
5117202,-28,0
5003440,-40,X
5067705,-13,C
5089338,-1,0
5003027,-46,X
5062474,-30,C
5017440,-35,0
5029365,-30,0
5033567,-16,C
5065835,-15,C
5023859,-28,X
5010081,-40,X
5011431,-14,0
5017123,-37,X
5090042,-23,0
5012552,-24,0
5091388,-22,0
5062535,-32,C
5113808,-12,0
5125901,-42,0
5029443,-40,0
5002083,-4,C
5016685,-16,0
5096564,-21,0
5143176,-28,C
5002579,0,C
5118533,0,X
5023811,-46,0
5052992,-47,0
5139703,-13,C
5060453,-25,0
5022455,-26,0
5041461,-38,X
5139322,-37,C
5048012,-16,X
5041544,-15,0
5113049,-19,C
5088455,-47,X
5022134,-24,0
5067557,-11,X
5120416,-5,C
5116437,-13,C
5078738,-10,0
5010139,-14,0
5025931,-13,0
5115902,-23,C
5004335,-51,X
5060434,-10,X
5126543,-6,C
5096302,-5,X
5146250,-11,C
5116868,-16,C
5051164,-28,0
5003686,-9,C
5150245,-34,X
5095839,-4,5
5011543,-31,0
5148510,-21,X
5062397,-4,C
5085654,-35,C
5059753,-31,X
5096436,-37,0
5011008,-9,C
5092356,-10,C
5046262,-40,C
5041855,0,0
5150332,-3,C
5016238,-6,C
5053040,-16,0
5011572,-27,X
5036629,-16,X
5037229,-31,0
5024022,0,C
5096591,-47,X
5100075,-7,C
5028242,-18,C
5066496,-20,C
5135628,-25,C
5024210,-18,C
5022127,-51,0
5061075,-24,0
5114003,-10,C
5017346,-1,C
5143590,-10,C
5001736,-14,C
5029531,-5,C
5050583,-5,C
5135504,-18,X
5046085,-13,0
5017018,-13,0
5047655,-41,X
5021482,-33,X
5125240,-4,C
5028814,-17,0
5068642,-36,0
5002698,-3,C
5003458,-5,C
5026151,-6,0
5012002,-46,1
5116501,-17,0
5120472,-31,C
5089782,-19,C
5021562,-30,X
5126614,-16,C
5100105,-8,C
5114217,-34,0
5095462,-10,0
5090609,-33,C
5061858,-13,0
5114535,-13,X
5003150,-1,X
5061966,-13,C
5062298,-1,X
5011829,-13,X
5105418,-6,C
5065506,-31,C
5092108,-8,0
5050515,-9,C
5104869,-3,C
5009139,-1,0
5005370,-29,C
5004387,-5,0
5105567,-21,0
5004707,-1,C
5096827,-28,C
5028906,-2,C
5145731,-10,C
5023924,-29,0
5004406,-32,X
5122099,-28,X
5021796,-33,C
5060482,0,0
5052585,-9,0
5091094,-48,0
5116003,-4,0
5106092,-1,0
5099880,-60,0
5029637,-11,C
5053106,-6,X
5053337,-8,0
5028805,-15,0
5005815,-14,0
5058310,-1,X
5139478,-17,C
5016862,-24,C
5085929,-6,X
5139323,-2,C
5009826,-21,0
5010425,-26,0
5016370,-36,X
5079172,-20,X
5016243,-4,C
5016672,-42,X
5115982,-27,C
5002796,-6,C
5117002,-32,1
5122355,-17,0
5041113,-14,C
5018029,-19,X
5023916,-26,0
5105190,-46,0
5029031,-25,0
5113712,-31,X
5113228,-37,C
5137234,-17,C
5078539,-17,C
5150081,-35,C
5113081,-42,0
5050679,-8,C
5062566,-14,C
5036876,-17,C
5009714,-16,0
5065377,0,0
5149978,-24,0
5069278,-9,X
5046126,-36,X
5047963,-25,C
5105891,-28,C
5105850,-5,0
5145837,-40,0
5142861,-1,X
5106018,-18,X
5125372,-29,C
5024309,0,0
5005206,-7,C
5085666,-9,C
5099929,-25,0
5112653,-27,C
5068574,-44,C
5149899,-46,0
5003075,-10,C
5003988,-38,C
5052912,-13,0
5023975,-14,C
5060299,-7,C
5052762,-9,X
5149162,-49,C
5059823,-10,C
5135514,-45,C
5105810,0,0
5060125,-5,0
5004524,-21,X
5037043,-4,0
5041571,-14,X
5067144,-15,C
5045155,-2,0
5078462,-10,C
5017361,-41,X
5061313,-10,C
5048528,-16,C
5115701,-40,X
5052726,0,0
5003524,-37,C
5002258,-31,C
5096736,-8,C
5068993,-49,0
5029580,-8,0
5090288,-29,0
5009146,-12,C
5117868,-15,0
5048093,-8,C
5012174,-1,C
5050790,-12,C
5089509,-27,C
5120209,-29,0
5060228,-13,0
5005863,-27,0
5026611,-37,0
5012372,-3,C
5061500,-22,C
5010921,-13,C
5120668,-32,0
5002006,-12,X
5100046,-17,0
5033610,-6,C
5004104,-26,0
5041649,-2,0
5011236,-13,C
5004077,-20,C
5029601,-41,X
5029559,-17,C
5004462,-5,C
5091401,-13,C
5090421,-14,X
5078573,-7,C
5117954,-2,C
5096748,-32,1
5149252,-41,C
5004356,-13,0
5143566,-15,0
5117331,-1,0
5022891,-23,C
5121798,-16,0
5023495,-21,C
5097171,-4,X
5126492,-5,0
5067282,-33,0
5137281,-16,X
5009311,-27,0
5091789,-30,C
5114000,-30,C
5017731,-49,X
5011566,-15,0
5114193,-31,C
5062683,-6,X
5099718,-20,0
5148913,-5,0
5091034,-30,C
5010521,-15,X
5088502,-12,0
5011100,-17,0
5059977,-22,0
5022044,-16,C
5060452,-6,C
5116502,-6,C
5066824,-35,0
5096105,-8,0
5132397,-28,0
5146402,-14,0
5143450,-12,C
5120457,-8,0
5016227,-7,C
5056112,-12,C
5029650,-17,C
5029782,-6,0
5002888,-20,0
5061578,-18,C
5096081,-1,X
5016540,-15,C
5090994,-40,C
5017518,-4,0
5045910,-3,0
5061888,-1,C
5096914,-21,C
5029124,-23,C
5050489,-15,C
5052637,-33,C
5067527,-12,C
5120510,-9,X
5003163,-21,C
5004472,-48,0
5116502,-24,0
5125327,0,0
5113538,-14,C
5116382,-15,0
5142293,-12,0
5140014,-2,C
5089955,-17,C
5090983,-26,C
5097002,-33,X
5150077,-7,C
5022860,-3,C
5143566,-23,0
5046456,-4,X
5012607,-16,0
5078572,-13,C
5038543,-30,0
5062260,-29,0
5089150,-20,0
5024193,-1,C
5105701,-30,X
5089730,-21,C
5054500,-4,C
5061432,-10,0
5004458,-26,0
5001847,-28,0
5087649,-12,0
5010366,-21,C
5018370,-7,0
5117117,-28,X
5056073,-1,1
5033629,-5,C
5037281,-7,C
5120551,-32,0
5016648,-12,C
5121115,-4,C
5041717,-30,C
5090565,-2,0
5010018,-14,C
5061063,-1,C
5090861,-19,0
5132535,-27,C
5137531,-47,C
5010472,-32,0
5024210,-23,C
5060044,-3,C
5054002,-25,0
5036756,-6,C
5117448,-8,X
5142971,-33,0
5068529,0,0
5003504,-8,C
5010617,-38,0
5056137,-25,0
5004225,-28,C
5004356,-14,0
5116579,-22,C
5148529,-29,C
5048233,0,0
5142113,-38,C
5004072,-6,C
5024166,-17,X
5036083,-16,1
5149851,-42,0
5069012,-25,0
5121651,-15,0
5113748,-3,X
5002896,-12,C
5062346,0,X
5001989,-18,0
5046116,-36,0
5022432,-5,0
5053774,-9,1
5137085,-24,0
5018188,-7,C
5146514,-25,X
5089611,-25,0
5029128,-20,C
5023518,-18,X
5104990,-36,C
5120524,-9,X
5061055,-8,0
5086023,-17,C
5105506,-26,0
5143340,-6,C
5088834,-26,C
5018228,-33,C
5099931,-18,0
5053188,-15,C
5061277,-6,C
5033641,-1,C
5117255,-8,X
5061190,-26,C
5148448,-15,C
5024035,-41,0
5143402,-5,C
5139986,-51,0
5121475,-18,C
5099970,-5,C
5052839,-7,0
5122130,-27,X
5067219,-1,X
5002475,-2,0
5095164,-17,X
5136019,-14,0
5149061,-12,X
5028890,-27,0
5117063,-31,C
5091925,-3,0
5118486,-41,X
5095034,-11,C
5114217,-14,X
5011668,-45,C
5113658,-6,0
5105135,-10,0
5116172,-46,C
5062242,-8,C
5005902,-4,X
5112886,-14,X
5041740,-16,C
5139394,-3,X
5145877,-8,C
5100415,-9,0
5017024,-40,0
5068724,-7,C
5142214,-24,X
5091196,-10,C
5054443,-55,X
5114562,-36,0
5024393,-24,C
5126316,-51,0
5069353,-43,0
5085981,-8,C
5145714,-24,C
5023060,-19,X
5126122,-24,0
5121398,-40,C
5116502,-32,X
5050677,-3,C
5099875,-39,0
5121691,-9,X
5105846,-5,C
5142917,-26,0
5017731,-24,0
5062542,-50,0
5011133,-17,C
5005887,-26,C
5090941,-20,0
5051213,-42,0
5111197,-7,C
5004348,-38,X
5046417,-2,0
5052746,-12,0
5146317,-16,C
5097120,-28,0
5050588,-5,C
5017556,-40,0
5041910,-52,C
5089275,-15,0
5068124,-35,C
5011448,-32,C
5099750,-40,0
5116761,-18,C
5096859,-35,X
5061536,-8,0
5066499,-18,C
5053496,-28,C
5053363,-24,C
5092152,-12,0
5025242,-18,0
5091711,-20,0
5009503,-13,X
5114183,-6,0
5050567,-20,X
5091755,-1,0
5051156,-22,0
5126803,-4,C
5090715,-18,0
5066841,-36,X
5058466,-9,C
5125917,0,C
5112916,-56,0
5017751,-14,C
5068470,-7,C
5021266,-31,X
5024444,0,C
5018221,-2,C
5038513,-10,C
5121472,-27,0
5002055,-11,X
5003856,-19,0
5093281,-36,0
5009927,-17,0
5054377,-3,X
5046056,-20,C
5117702,-14,C
5121406,-25,0
5024033,-16,C
5122322,-19,0
5035775,-18,C
5104859,-7,C
5091899,-11,C
5078439,-37,0
5010941,-32,X
5121710,-1,0
5121791,-17,X
5148530,-15,C
5026053,-33,C
5091410,-45,C
5139823,-4,0
5099993,-34,0
5097056,0,C
5053299,-15,0
5117338,-25,C
5021398,-15,C
5062272,-9,0
5091470,-16,C
5120040,-13,0
5009561,-47,0
5117978,0,C
5060022,-3,C
5061113,-9,C
5125603,-5,X
5017579,-12,C
5016281,0,C
5116086,-7,X
5018503,-25,C
5099836,-23,C
5037086,-42,0
5058543,-10,C
5005812,-24,X
5105813,-19,X
5041266,-12,C
5137013,-13,C
5061141,0,C
5106037,-48,0
5017123,-30,0
5078766,-35,0
5048061,-3,X
5003831,-30,0
5078590,-14,0
5120092,-31,0
5011203,-17,0
5114124,-9,C
5090498,-11,0
5054245,-46,C
5118234,-14,0
5010636,-10,C
5091555,-40,C
5069328,-9,C
5125301,-5,0
5003775,-14,C
5137349,-3,0
5017141,-17,C
5148575,-14,X
5038564,-23,X
5067351,-12,0
5091126,-5,0
5119984,-47,0
5022546,-37,0
5009983,-6,0
5126463,-6,5
5048302,-27,X
5022203,-28,0
5017866,-2,0
5095474,-11,0
5116417,-20,0
5116832,-2,C
5010574,-22,0
5017060,-20,0
5067118,-21,C
5105027,-28,X
5095186,-5,X
5035514,-8,0
5135807,-36,C
5139433,-3,0
5137428,-38,0
5120755,0,C
5047746,-36,C
5149194,-15,C
5136984,-8,C
5018420,-1,C
5002176,-32,X
5068185,-29,0
5120744,-48,0
5118435,-11,0
5011061,-20,0
5136998,-42,C
5120433,-19,X
5041855,-26,0
5116202,-16,C
5085688,-6,X
5089787,-7,C
5041479,-3,X
5009489,-26,C
5115474,-6,C
5150318,-14,C
5143185,-2,C
5045918,-29,0
5094876,-41,0
5090319,-2,0
5050808,-4,0
5118210,-22,C
5033641,-24,X
5068854,-25,0
5125182,-12,0
5091820,-53,X
5118464,-5,C
5058422,-5,C
5089537,-20,C
5012330,-37,C
5053462,-13,C
5011791,-38,0
5009263,-5,0
5090221,-3,C
5004566,-4,C
5067572,-5,0
5089201,-11,C
5113319,-2,X
5036221,-16,X
5097131,-8,0
5021421,-25,0
5017207,-10,C
5085719,-10,1
5089312,-7,1
5078486,-11,C
5092023,-6,X
5011955,-19,0
5042164,-10,X
5091971,-34,0
5088951,-3,X
5011939,-55,0
5069010,-10,C
5078588,-2,1
5112966,-37,0
5066442,-22,0
5114114,-1,0
5142357,-47,X
5037240,-23,X
5096147,-19,0
5068422,-24,C
5010558,-30,X
5024778,-11,C
5142620,-33,C
5125145,-1,C
5022572,-22,C
5090210,-32,0
5026134,-16,C
5059901,0,X
5099836,-10,C
5120424,-7,X
5041848,-1,C
5135842,-19,0
5148560,-32,C
5060495,-2,X
5068175,-18,C
5017189,-12,X
5095196,-23,C
5028530,-3,0
5041436,-3,C
5122187,-34,0
5011415,-10,C
5117581,-45,0
5021319,-10,0
5002316,-35,0
5009303,-35,0
5105350,-24,0
5002264,-4,C
5117618,-10,0
5126317,-2,0
5004526,-5,X
5125194,-11,X
5143374,-3,0
5096214,-22,C
5087988,-11,0
5025114,-25,0
5143282,-18,X
5022704,-32,0
5011267,-19,C
5016602,-8,X
5115605,-3,C
5125779,-11,C
5117280,-38,C
5149238,-15,C
5017682,-6,0
5096756,-9,X
5045631,-14,0
5089466,-20,C
5028729,-11,C
5143510,-3,0
5003659,-8,0
5052595,-13,C
5041826,-23,0
5018038,-13,X
5051211,-30,0
5139681,-19,0
5093290,-20,0
5051056,-38,0
5115856,-48,0
5060843,-11,X
5021347,-17,0
5067279,-20,C
5126422,-25,C
5050456,-33,C
5005167,-1,C
5022784,-29,X
5062282,-1,0
5115692,-33,0
5126151,-14,0
5005638,-38,0
5004045,-3,1
5061365,-9,C
5095110,-25,0
5115585,-27,X
5042016,-10,0
5024667,-26,0
5068411,-11,C
5149358,-42,C
5021691,-1,C
5054587,-50,C
5023352,-15,C
5003449,-1,0
5113653,-15,C
5002883,-12,0
5022282,-6,C
5145856,-11,C
5067182,-17,0
5022277,-2,C
5065667,0,X
5067856,-3,0
5065632,-31,X
5017793,-37,0
5140012,-21,X
5096061,-20,0
5053382,-4,C
5029479,-23,0
5005792,-40,C
5114400,-17,X
5150061,-27,0
5099780,-35,C
5090534,-25,C
5028875,-21,C
5066980,-52,X
5068477,-39,0
5003762,-7,C
5021737,0,X
5012201,-12,C
5052900,-33,0
5002108,-4,C
5011993,-2,C
5054706,-9,C
5053823,-17,C
5029120,-39,0
5001779,-4,X
5001854,-18,0
5091726,-25,0
5023272,-45,X
5024439,-6,C
5078436,-11,X
5095626,-1,X
5065820,-32,C
5126799,-29,0
5045978,0,C
5114420,-21,C
5012558,-16,C
5118246,-24,X
5037058,-11,0
5139881,-19,C
5018481,-25,C
5011435,-6,C
5003452,-4,X
5112965,-39,C
5023241,-28,C
5005202,-12,X
5116253,-19,1
5106157,-22,C
5002710,-35,0
5044677,-37,X
5113412,-31,C
5048148,-23,C
5061016,0,C
5009617,-45,C
5036599,-1,C
5135424,-5,0
5053437,-17,C
5011023,-7,C
5142837,-11,C
5096452,-3,X
5021949,-11,0
5090890,0,X
5035574,-37,X
5088211,-4,0
5012344,0,C
5024453,-25,0
5058515,-28,X
5132367,-26,C
5145957,-1,C
5139913,-15,C
5125764,-21,C
5004589,-30,0
5017781,-24,0
5146446,-28,X
5004557,-15,C
5113895,-21,1
5135532,-46,X
5061394,-13,C
5116933,-8,C
5052974,-28,0
5148939,-7,C
5061090,-35,0
5005016,-31,0
5021904,-17,C
5100329,-42,C
5060296,-15,C
5036851,-45,0
5024597,0,0
5150324,-4,C
5041170,-1,0
5005399,-49,X
5033991,-35,0
5116053,-30,0
5135499,-12,0
5028930,-2,C
5149137,-9,C
5150210,-7,C
5117364,-3,C
5090134,-34,0
5017384,-57,0
5106114,-33,C
5061139,-3,C
5061479,-47,C
5018207,-2,0
5009794,-2,0
5143048,-30,C
5029269,-29,C
5145922,-56,0
5149591,-40,C
5002644,-22,C
5078829,-3,0
5016265,-4,C
5051094,-35,0
5023273,-49,X
5028908,-17,C
5047728,-21,C
5051089,-14,0
5117842,-1,C
5025018,-1,C
5061014,-35,0
5022126,-9,C
5143068,-6,X
5112977,-8,C
5005280,-7,0
5116036,-21,1
5022639,-45,0
5002894,-52,X
5121723,-43,X
5009234,-7,X
5004068,-50,0
5037067,-25,C
5010104,-6,X
5002115,-10,C
5038547,-23,0
5003748,0,X
5125447,-12,0
5005408,-33,0
5012309,-19,X
5016569,-13,X
5105327,-20,C
5018226,-23,0
5090325,-32,0
5088455,-51,0
5125815,-6,C
5017796,-19,C
5113263,-12,C
5113223,-24,0
5018041,-30,X
5104901,-26,C
5090992,-24,0
5126793,-48,0
5115713,-5,0
5012149,0,0
5003466,-43,X
5116316,-8,C
5126452,-10,0
5125656,-1,C
5119981,-24,C
5069394,-23,C
5121531,-60,0
5012629,-56,0
5023469,-51,X
5018260,-44,0
5132321,-29,C
5003095,-6,C
5066672,-2,C
5009098,-13,0
5054207,-18,C
5051110,-36,C
5062416,-5,C
5045980,-8,0
5028549,-13,0
5060991,-27,X
5085789,-14,0
5100133,-20,X
5053035,-13,C
5118605,-16,X
5017043,-30,X
5112707,-15,X
5121038,-28,C
5148569,-11,C
5012706,-24,0
5104978,-34,0
5012123,-13,X
5142119,-29,0
5004429,-20,X
5150218,-11,C
5059886,-6,0
5017814,-28,0
5046088,-49,C
5010685,-12,X
5116205,-33,C
5045698,-4,0
5068341,-43,C
5114570,-11,0
5095207,-3,0
5050684,-42,C
5112785,-29,C
5050639,-12,C
5053125,-12,C
5002982,-46,X
5066473,-10,1
5041919,-7,0
5010085,-2,X
5053539,-36,1
5047690,-2,0
5065605,-47,0
5090523,-11,0
5126147,-5,0
5046342,-24,C
5068634,-34,0
5095605,-30,C
5028926,-1,C
5051149,-23,0
5009586,-7,0
5022802,-13,C
5149425,-5,C
5118557,-45,X
5004772,-28,C
5056081,-37,1
5004261,0,C
5061533,-18,X
5120915,-33,C
5121099,-11,X
5028918,0,C
5067070,-1,0
5045386,-52,C
5097014,-15,C
5126027,-13,C
5044702,-17,0
5003603,-2,C
5046362,-37,X
5045700,-28,C
5126429,-6,0
5095381,-33,C
5003221,-5,X
5091244,-36,0
5061434,-23,C
5016847,-39,0
5148886,-10,X
5004221,-18,0
5024469,-42,C
5089470,-27,0
5048528,-35,C
5069099,-26,1
5003499,-9,C
5009997,-20,C
5041645,-40,0
5011463,-27,X
5022798,-39,C
5018164,-1,X
5060689,-38,0
5116817,-14,0
5002892,-38,X
5122131,-7,C
5089713,-9,0
5088207,-28,0
5053498,-14,C
5003492,-24,0
5066710,-10,C
5050522,-19,0
5062288,-5,C
5125899,-27,C
5065631,-4,X
5112664,-5,C
5053218,-47,0
5069242,-3,C
5045638,-7,C
5028810,-13,0
5135702,-6,0
5028996,0,0
5004095,-30,X
5003513,-11,0
5143076,-8,X
5085807,-2,C
5100239,-33,C
5003709,-33,0
5136941,-23,C
5062636,-24,X
5090837,-33,C
5094916,-25,0
5025793,-3,0
5132736,-9,1
5056225,-33,X
5041177,-29,0
5022339,-21,0
5149645,-19,0
5125219,-12,C
5120674,-29,0
5145995,-24,C
5033598,-24,0
5092023,-19,X
5050975,0,0
5096059,-17,C
5118600,-51,X
5052807,-4,C
5121824,-4,0
5017461,-25,0
5038700,-27,C
5004407,-36,0
5011685,-21,C
5016781,-35,C
5135919,-27,0
5003319,-31,C
5011199,-20,0
5011739,-6,0
5054321,-51,0
5120184,-15,C
5009909,-30,0
5115656,-1,C
5033474,-17,X
5096214,-20,C
5116582,-10,C
5135919,-16,0
5024800,-4,C
5149690,-14,0
5120849,-3,C
5021547,-51,0
5012680,-22,1
5054070,-19,C
5118450,-8,C
5011317,-34,X
5116578,-26,0
5105363,-11,C
5121622,-31,0
5121748,-12,0
5088964,-28,C
5117155,-17,C
5042117,-2,C
5033665,-27,0
5028401,-18,C
5125816,-44,X
5100011,-51,0
5116902,-27,X
5060458,-17,C
5054395,-32,0
5095879,-24,0
5046077,-11,0
5061766,-11,X
5021967,-4,C
5121587,-26,0
5025055,-2,0
5061167,-15,C
5061506,-24,C
5024082,-34,C
5096429,-28,C
5066927,-13,C
5091172,-17,C
5024483,-42,C
5002973,-22,X
5045997,-19,X
5113214,-4,C
5126797,-8,C
5011393,-2,0
5091428,-31,C
5028503,-18,X
5121274,-6,0
5005294,-12,C
5089440,-24,C
5113518,-32,C
5025659,-24,C
5011464,0,X
5087830,-15,X
5068040,-27,0
5091223,-37,0
5012162,-20,C
5142264,-22,C
5148841,-5,0
5117356,-1,0
5017442,-16,C
5061791,-5,0
5121191,-21,0
5054574,-26,X
5091401,-23,0
5036982,-13,X
5094890,-48,X
5113323,-13,X
5095231,-24,C
5105036,-42,1
5005651,-29,X
5061564,-14,C
5113428,-27,0
5067683,-2,C
5100298,-7,0
5009436,-3,C
5023882,-10,0
5008805,-13,0
5143374,0,2
5100321,-2,X
5095022,-11,0
5116606,-7,0
5142696,-1,X
5003659,-38,0
5018126,-22,0
5149563,-19,0
5003510,-16,0
5149705,-30,C
5012078,-10,0
5012353,0,C
5069279,-17,0
5066372,-33,X
5010802,-32,C
5115581,-4,X
5052704,-47,C
5004084,-8,X
5114574,-28,X
5010869,-10,0
5017168,-24,C
5033566,-1,X
5142744,-35,C
5095957,-13,0
5022860,-2,C
5097146,-25,X
5145961,-3,X
5017616,-8,X
5062073,-11,C
5009671,-2,0
5010007,-50,0
5113509,-36,X
5068889,-42,0
5042098,-12,C
5016639,-12,0
5137281,-9,X
5069004,-13,C
5121179,-28,0
5060300,-11,X
5089068,-20,C
5091574,-13,X
5024679,-32,0
5090156,-11,0
5012558,0,C
5053409,-12,C
5061132,-35,X
5050793,-4,X
5118414,-26,0
5149659,-19,0
5017635,-19,X
5142723,-27,C
5025014,-9,0
5018041,-21,X
5046054,-12,0
5091644,-45,X
5046416,-26,X
5121517,-7,X
5017174,-19,C
5008917,-12,C
5024637,0,0
5021328,-51,X
5061141,-11,C
5090027,-28,C
5028541,-11,0
5069050,-22,0
5149419,-17,C
5050839,-2,C
5008962,0,C
5053936,-42,X
5120935,-16,X
5074617,-48,0
5003177,-24,0
5004237,-39,0
5120682,-19,C
5086015,-5,C
5117261,-37,C
5003856,-18,0
5122025,-4,0
5104998,-7,C
5114201,-33,C
5145858,-25,C
5051226,-41,X
5029385,-29,0
5036576,-7,0
5089737,-44,C
5068313,-5,X
5067326,-14,X
5002457,0,X
5016762,-23,C
5092133,-17,0
5089787,-6,C
5061566,-6,C
5023069,-21,C
5142361,-37,5
5066417,-11,1
5022551,-28,0
5023963,-44,1
5090599,-48,0
5042105,-42,C
5121620,-4,C
5045487,-43,0
5052832,-31,0
5091552,0,0
5122346,-15,C
5066509,-27,C
5135673,-27,X
5002601,-17,C
5017566,-58,0
5062566,-48,0
5148956,-36,X
5005119,-40,X
5096329,-24,C
5011171,-11,X
5003138,-43,C
5099730,-3,0
5091884,-1,C
5022582,-8,C
5090828,-28,C
5033505,-11,0
5017415,-9,X
5023906,-15,X
5114498,-6,0
5150128,-35,C
5036882,-49,0
5009611,-7,C
5126053,-5,0
5045273,-13,C
5029653,-44,X
5090529,0,C
5116317,0,C
5029720,-20,C
5125184,-1,C
5036673,-9,X
5048604,-49,0
5142619,-28,C
5046006,-5,C
5122300,-26,0
5112809,-6,C
5048288,-12,0
5095142,-27,C
5120623,-13,0
5088482,-52,X
5113869,-9,C
5002978,-13,C
5041527,-40,0
5105715,-19,0
5149478,-12,C
5096538,-52,0
5053140,0,C
5060427,-8,C
5143138,-1,C
5046296,-1,C
5091025,-30,C
5024515,-44,X
5142700,-22,C
5069490,-44,X
5116409,-27,0
5003844,-3,X
5149090,-17,C
5002903,-29,0
5005747,-4,X
5061484,-14,C
5106016,-2,0
5022207,-34,C
5105935,-15,X
5003440,-44,X
5003984,-27,0
5054188,-7,C
5091052,-3,X
5150169,-17,C
5017766,0,C
5105878,-18,0
5096283,-16,0
5116383,-6,X
5041797,-13,X
5117740,-11,C
5016421,-4,X
5001827,-47,X
5088834,-42,0
